מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,2002,Vertical City LTD,516376043.0,ח.פ.,Vertical City LTD- Equity,89488.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,Real Estate Management & Development,לא,2024-06-20,ILS,אחר,אי-תלות,2025-08-28,,5813722.52,1.0,155.0326,9013.16729,0.702%,0.016%
170,2002,Vertical City LTD,516376043.0,ח.פ.,Vertical City LTD- Debt,89489.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,Real Estate Management & Development,לא,2024-06-20,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-28,,24471704.0,1.0,107.7513,26368.59091,2.054%,0.048%
170,2002,IDE,550275648.0,מספר שותפות,IDE Purchase 2,999991439.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,קלינטק,לא,2024-07-31,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-07,,41050705.97,1.0,141.153738,57944.60623,4.513%,0.104%
170,2002,"ישראל קנדה ראם פרוייקטים בע""מ",516146826.0,ח.פ.,ICR Israel Canda REM HOL,89499.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-10-06,ILS,מומחה בלתי תלוי,אי-תלות,2024-09-17,,41667317.0,1.0,100.0,41667.317,3.246%,0.075%
170,2002,Esh OS LTD,516422243.0,ח.פ.,Esh OS USD,89920.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנקים,לא,2025-01-19,USD,מומחה בלתי תלוי,אי-תלות,2025-01-19,,27901.36,3.306,3825.0,3528.25252,0.275%,0.006%
170,2002,Esh OS LTD,516422243.0,ח.פ.,Esh OS SAFE USD,89983.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנקים,לא,2025-01-20,USD,מומחה בלתי תלוי,אי-תלות,2025-01-20,,1537657.0,3.306,100.0,5083.49404,0.396%,0.009%
170,2002,Dolce Vita way of life LTD,514074723.0,ח.פ.,Dolce Vita way of life LTD,89533.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2025-03-24,ILS,דיווח מנהל הקרן,אי-תלות,2025-04-07,,2424.7,1.0,923561.2327,22393.58921,1.744%,0.040%
170,2002,Finitifun Global LTD,516490802.0,ח.פ.,Finitifun Global LTD,89534.0,פנימי,מניות לא סחירות,ישראל,קפריסין,לא סחיר,מסחר,לא,2025-03-24,ILS,דיווח מנהל הקרן,אי-תלות,2025-03-24,,2424.7,1.0,18400.1046,446.14733,0.035%,0.001%
170,2002,Nisko Group Ltd,510928237.0,ח.פ.,Nisko Group Ltd,89554.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אחר,לא,2025-07-06,ILS,אחר,אי-תלות,2025-07-07,,1123238.55,1.0,2763.6545,31042.43328,2.418%,0.056%
170,2002,IRP Nexus Group Ltd,514092758.0,ח.פ.,IRP Nexus Group Ltd,89278.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-04-07,USD,מומחה בלתי תלוי,אי-תלות,2025-05-19,,100119.54,3.306,3300.8483,10925.64971,0.851%,0.020%
170,2002,Blue White Robotics Ltd,515627156.0,ח.פ.,Blue White Robotics Ltd,89318.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-09-02,USD,מומחה בלתי תלוי,אי-תלות,2024-07-30,,431553.0,3.306,667.92,9529.3096,0.742%,0.017%
170,2002,מימד דיאגנוסטיקס בעמ,514288885.0,ח.פ.,Memed,999999418.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,מכשור רפואי,לא,2019-08-06,USD,מומחה בלתי תלוי,אי-תלות,2024-12-24,,10929.0,3.306,12006.5564,4338.12182,0.338%,0.008%
170,2002,אורקם,514492388.0,ח.פ.,אורקם,999999421.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2019-08-06,USD,מומחה בלתי תלוי,אי-תלות,2024-10-13,,69643.83,3.306,703.0147,1618.63881,0.126%,0.003%
170,2002,מימד דיאגנוסטיקס בעמ,514288885.0,ח.פ.,MeMed Diagnostics Series E,999999598.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,מכשור רפואי,לא,2021-07-28,USD,מומחה בלתי תלוי,אי-תלות,2024-12-24,,16510.05,3.306,21076.3358,11503.93314,0.896%,0.021%
170,2002,Shopic Technologies Ltd,515212629.0,ח.פ.,Shopic Technologies Ltd,89381.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,לא,2022-06-13,USD,מומחה בלתי תלוי,אי-תלות,2023-12-08,,6626.39,3.306,14334.1827,3140.16723,0.245%,0.006%
170,2002,S.P.V.N.I 2 Next 2021 LP (Next Insurance),516348141.0,ח.פ.,FinTLV Opportunity 4 L.P FinTLV|49+|Next Insurance,89277.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,ביטוח,לא,2021-03-24,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,,669831.54,3.306,0.5005,11.08338,0.001%,0.000%
170,2002,Grove I WI SPV 2,540307865.0,מספר שותפות,Grove I WI SPV 2 LP (49+|Wiliot Ltd.|Ordinary),89296.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-07-08,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,,23606.36,3.306,941.2008,734.53782,0.057%,0.001%
170,2002,Grove I WI SPV 2,540307865.0,מספר שותפות,Grove I WI SPV 2 LP (49+|Wiliot Ltd.|Preferred C),89301.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-07-08,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,,168195.63,3.306,990.7363,5509.03628,0.429%,0.010%
170,2002,Grove I NB SPV LP (Neuroblade Ltd),540307931.0,מספר שותפות,Grove Neuroblade SPV,89305.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-07-27,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,,50437.45,3.306,5813.6068,9693.96898,0.755%,0.017%
170,2002,Redefine Meat Co-Investment SPV,515795748.0,ח.פ.,Redefine Meat SPV SAFE,89306.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,פודטק,לא,2021-07-28,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,,2285.77,3.306,104488.0381,7895.90569,0.615%,0.014%
170,2002,Law Geex lool II Opportunity Ventures Clal,515497501.0,ח.פ.,LawGeex lool II Opportunity Ventures Clal,89311.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2021-08-26,USD,דיווח מנהל הקרן,אי-תלות,2025-05-25,,433517.69,3.306,11.3162,162.18485,0.013%,0.000%
170,2002,Redefine Meat Co-Investment SPV,515795748.0,ח.פ.,Redefine Meat Co-Investment SPV L.P - Class B,89321.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,פודטק,לא,2021-09-13,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,,1092.62,3.306,104467.6504,3773.59607,0.294%,0.007%
170,2002,LTX Co-Investments SPV L.P,540301132.0,מספר שותפות,LTX Co-Investments SPV CHEQ,89348.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2022-02-02,USD,דיווח מנהל הקרן,אי-תלות,2024-12-04,,37197.73,3.306,7029.61,8644.71178,0.673%,0.016%
170,2002,Cross Co-Investments SPV,7242291.0,"מספר תאגיד או שותפות בחו""ל",CLL GF3 CO  INVESTMENTS SPV Cross,89349.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,אחר,לא,2022-01-31,USD,דיווח מנהל הקרן,אי-תלות,2024-12-04,,77469.33,3.306,4968.0307,12723.80252,0.991%,0.023%
170,2002,Stage One SPV CBBC Limited Partnership,540310125.0,מספר שותפות,Stage One SPV CBBC Limited Partnership,89375.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2022-05-11,USD,דיווח מנהל הקרן,אי-תלות,2024-10-31,,269416.67,3.306,100.0,890.69151,0.069%,0.002%
170,2002,IGP Quality Management,540315389.0,מספר שותפות,IGP Quality Management Dot Compliance,89382.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,לא,2022-06-27,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,,7744506.59,3.306,39.0404,9995.65432,0.779%,0.018%
170,2002,Glilot Early Growth I SPV,540318029.0,מספר שותפות,Glilot Early Growth I SPV,89384.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2022-06-28,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,,110390.16,3.306,958.0593,3496.43615,0.272%,0.006%
170,2002,Stage One SPV DR LP,540318474.0,מספר שותפות,Stage One SPV Diagnostic Robotics,89385.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2022-07-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,,1342213.0,3.306,75.904,3368.13083,0.262%,0.006%
170,2002,VG 3 G L.P (Guesty|20-49|Viola Growth),515090793.0,ח.פ.,VG 3 G L.P (Guesty|20-49|Viola Growth),89393.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תוכנה ואינטרנט,לא,2022-08-15,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,,1844513.47,3.306,155.4913,9481.80115,0.739%,0.017%
170,2002,Vertex Ventures TRG II LP Trigo Vertex - Round D,540321726.0,מספר שותפות,Vertex Ventures TRG II LP Trigo Vertex - Round D,89397.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,תוכנה ואינטרנט,לא,2022-10-19,USD,דיווח מנהל הקרן,אי-תלות,2025-08-05,,858022.0,3.306,100.662,2855.39952,0.222%,0.005%
170,2002,Olive Tree VII LP Israel,540322443.0,מספר שותפות,Olive Tree VII Tyto,89406.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2022-12-06,USD,דיווח מנהל הקרן,אי-תלות,2024-11-28,,3244305.0,3.306,101.5059,10887.19022,0.848%,0.020%
170,2002,CLL GF3 Co- Investments SPV UVeye,540310562.0,מספר שותפות,CLL GF3 Co- Investments SPV UVeye,89408.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,אחר,לא,2022-12-19,USD,דיווח מנהל הקרן,אי-תלות,2024-12-04,,3848700.0,3.306,116.3257,14801.06099,1.153%,0.027%
170,2002,Clal OurCrowd Investments L.P,540326329.0,מספר שותפות,Clal OurCrowd Investments L.P OurCrowd|<20|Tailor,89431.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אחר,לא,2023-05-23,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,,651814.52,3.306,246.0127,5301.32536,0.413%,0.010%
170,2002,Hetz Ventures Investment in Tabnine LP,540329232.0,מספר שותפות,Hetz Ventures Investment in Tabnine LP. (Hetz|49,89456.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2023-12-06,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,,86250.8,3.306,1005.316,2866.60982,0.223%,0.005%
170,2002,Juganu Ltd,514405893.0,ח.פ.,Juganu,89773.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,Software,לא,2024-01-03,USD,מומחה בלתי תלוי,אי-תלות,2024-01-03,,69085.68,3.306,7362.18,16815.01944,1.310%,0.030%
170,2002,GP Desert Wind Ltd,516223401.0,מספר שותפות,CLL GF3 CO - SPV Class C,89482.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2024-05-30,USD,דיווח מנהל הקרן,אי-תלות,2024-12-04,,968366.6,3.306,99.3606,3180.95054,0.248%,0.006%
170,2002,Juganu Ltd,514405893.0,ח.פ.,Juganu Ltd  - Safe,89873.0,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,Software,לא,2024-12-22,USD,מומחה בלתי תלוי,אי-תלות,2024-12-22,,319115.2,3.306,100.0,1054.99485,0.082%,0.002%
170,2002,Redefine Meat Co-Investment SPV,515795748.0,ח.פ.,Redefine Meat Co-Investment SPV Class B,89522.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,פודטק,לא,2025-02-04,USD,דיווח מנהל הקרן,אי-תלות,2025-05-18,,6700.23,3.306,11042.7512,2446.07544,0.191%,0.004%
170,2002,Carr Properties Corporation,515413870.0,ח.פ.,Carr Amitim,999999391.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Real Estate Management & Development,לא,2017-12-31,USD,מומחה בלתי תלוי,אי-תלות,2025-08-28,,107796512.74,3.306,34.856777,124220.9351,9.676%,0.224%
170,2002,BrainsGate per FS,512988338.0,ח.פ.,BrainsGate per FS,999999431.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Pharmaceuticals,לא,2019-12-31,USD,מומחה בלתי תלוי,אי-תלות,2021-12-26,,415952.33,3.306,0.0001,0.00137,0.000%,0.000%
170,2002,Silk Technologies Inc,514116482.0,ח.פ.,Silk Technologies Inc,89258.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2020-12-10,USD,מומחה בלתי תלוי,אי-תלות,2024-10-31,,26418131.03,3.306,4.0165,3508.01705,0.273%,0.006%
170,2002,Signature Top Ltd. Park Plaza,13414927.0,"מספר תאגיד או שותפות בחו""ל",Park Plaza,89294.0,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Hotel & Resort REITs,לא,2021-06-23,GBP,דיווח מנהל הקרן,אי-תלות,2025-05-13,,21955073.58,4.4409,127.4899,124303.03435,9.682%,0.224%
170,2002,Pyramid Holdings B.V,511807356.0,ח.פ.,Pyramid Holdings B.V,89373.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2022-04-27,USD,דיווח מנהל הקרן,אי-תלות,2024-11-08,,531224.79,3.306,468.9926,8236.58477,0.642%,0.015%
170,2002,Signature Top II,513534974.0,ח.פ.,Signature Top II,89422.0,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Residential REITs,לא,2023-04-04,EUR,דיווח מנהל הקרן,אי-תלות,2025-04-30,,4876592.31,3.8807,90.7343,17171.09684,1.338%,0.031%
170,2002,GSV CH,208176241.0,"מספר תאגיד או שותפות בחו""ל",GSV CH L.P. (GSV|49+|CourseHero Inc. - B-1),89237.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Other,לא,2020-07-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,,244485.0,3.306,1547.8881,12511.07515,0.975%,0.023%
170,2002,Amount Co-Investments SPV,540299302.0,מספר שותפות,Amount Co-Investments SPV L.P. (Hanaco|49+|Amount),89243.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2020-10-01,USD,דיווח מנהל הקרן,אי-תלות,2024-12-08,,11197.33,3.306,2126.2466,787.10191,0.061%,0.001%
170,2002,Vertex Ventures TR L.P. (Trigo Vertex),515683605.0,ח.פ.,Vertex Ventures TR Trigo Vertex,89261.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2020-12-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-05,,20655.37,3.306,1945.1487,1328.27751,0.103%,0.002%
170,2002,Hetz Ventures L.P. (Trigo Hetz),515741601.0,ח.פ.,Hetz Ventures Trigo Hetz,89262.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2021-01-11,USD,דיווח מנהל הקרן,אי-תלות,2025-07-29,,41310.46,3.306,2120.7573,2896.36933,0.226%,0.005%
170,2002,GSV CH,208176241.0,"מספר תאגיד או שותפות בחו""ל",GSV CH L.P. (GSV|49+|CourseHero Inc. - Common),89266.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Other,לא,2021-01-18,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,,298821.78,3.306,1261.4253,12461.68114,0.971%,0.022%
170,2002,FinTLV 5 L.P Corvus Insurance Holdings,515890291.0,ח.פ.,FinTLV Growth Opportunity 5 Corvus Insurance,89282.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2021-04-28,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,,5112.83,3.306,1437.0823,242.91025,0.019%,0.000%
170,2002,LTX Co-Investments SPV L.P,540301132.0,מספר שותפות,LTX Co- Investments SPV Cross River Bank,89320.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Financial Services,לא,2021-09-13,USD,דיווח מנהל הקרן,אי-תלות,2024-12-04,,61846.12,3.306,10514.0,21497.26849,1.674%,0.039%
170,2002,LTX Co-Investments SPV L.P,540301132.0,מספר שותפות,LTX Co-Investments SPV L.P,89319.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2021-09-09,USD,דיווח מנהל הקרן,אי-תלות,2024-12-04,,507906.0,3.306,1021.7999,17157.42416,1.336%,0.031%
170,2002,LTX Co-Investments SPV L.P,540301132.0,מספר שותפות,LTX Co- Investments SPV L.P. Hanaco|49+|Remilk,89324.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2021-10-07,USD,דיווח מנהל הקרן,אי-תלות,2024-12-04,,20984.55,3.306,8243.8177,5719.14219,0.445%,0.010%
170,2002,GSV SL,920631956.0,"מספר תאגיד או שותפות בחו""ל",GSV SL,89399.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Other,לא,2022-11-10,USD,דיווח מנהל הקרן,אי-תלות,2025-08-13,,3770.78,3.306,119406.4038,14885.43953,1.159%,0.027%
170,2002,SILVER LAKE STRATEGIC INVESTORS VI,7306935.0,"מספר תאגיד או שותפות בחו""ל",Silver Lake Strategic Investors VI,89434.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Other,לא,2023-06-07,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,,318697.91,3.306,2604.044,27436.60575,2.137%,0.049%
170,2002,OEP VIII HEALTHCARE CO-INVESTMENT PARTNERS,7626368.0,"מספר תאגיד או שותפות בחו""ל",OEP VIII HEALTHCARE CO-INVEST Prime,89449.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Health Care Providers & Services,לא,2023-10-05,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,,3488831.0,3.306,85.7133,9886.23655,0.770%,0.018%
170,2002,Insight Hideaway Aggregator,3140099.0,"מספר תאגיד או שותפות בחו""ל",Insight Hideaway Aggregator L.P Alteryx,89473.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Software,לא,2024-03-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,,580040.49,3.306,1427.8397,27380.45252,2.133%,0.049%
170,2002,ISQ Aldebaran Co-Invest Feeder L.P,2398180.0,"מספר תאגיד או שותפות בחו""ל",ISQ Aldebaran Co-Invest Feeder L.P,89478.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Air Freight & Logistics,לא,2024-04-18,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,,7599193.56,3.306,108.9995,27383.87234,2.133%,0.049%
170,2002,QEP Co-invest GP LLP,994782952.0,"מספר תאגיד או שותפות בחו""ל",Cogentrix Co-Investment Fund-D LP Cogentrix|<20,89525.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,אנרגיה,לא,2025-02-26,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,,9218180.0,3.306,152.8216,46572.84577,3.628%,0.084%
170,2002,Ashtrom Renewable Energy,516409539.0,ח.פ.,Tierra Bonita Partners LLC,89532.0,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,אנרגיה מתחדשת,לא,2025-06-24,USD,דיווח מנהל הקרן,אי-תלות,2025-03-19,,5112803.31,3.306,100.0,16902.92774,1.317%,0.030%
170,9654,שיכון ובינוי נדלן - שיכון עובדים לשעבר,520021171.0,ח.פ.,שיכון ובינוי נדלן,999999382.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2009-12-31,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-30,,3300541.54,1.0,1804.244196,59549.82917,8.904%,0.165%
170,9654,IDE,550275648.0,מספר שותפות,IDE Purchase 1,999999388.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,קלינטק,לא,2017-12-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-07,,19670867.98,1.0,140.294596,27597.16489,4.126%,0.076%
170,9654,קבוצת א.דרייב בעמ,512762543.0,ח.פ.,ישראל קנדה כבישים מהירים,999999442.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,שירותים,לא,2020-02-25,ILS,מומחה בלתי תלוי,אי-תלות,2025-03-11,,453.11,1.0,1230379.026465,5574.9704,0.834%,0.015%
170,9654,IDE,550275648.0,מספר שותפות,IDE Purchase 3,999999438.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,קלינטק,לא,2020-03-24,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-07,,4003710.37,1.0,175.773039,7037.44338,1.052%,0.020%
170,9654,Zabar Solar Ltd,514363787.0,ח.פ.,Zabar Solar,999999597.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,חשמל,לא,2021-07-19,ILS,מומחה בלתי תלוי,אי-תלות,2025-07-29,,163600.19,1.0,3576.4226,5851.03428,0.875%,0.016%
170,9654,New Lineo Cinema 2016 Ltd. Cinema City,513910265.0,ח.פ.,New Lineo Cinema City,89333.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,תקשורת ומדיה,לא,2021-12-28,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-17,,16797.52,1.0,36339.9646,6104.21572,0.913%,0.017%
170,9654,Pocketful IL Ltd,515666675.0,ח.פ.,Pocketful IL,89418.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנקים,לא,2023-03-13,ILS,מומחה בלתי תלוי,אי-תלות,2025-01-28,,10225.36,1.0,35913.5644,3672.29197,0.549%,0.010%
170,9654,Mayers cars and trucks company limited,510485261.0,ח.פ.,Mayers cars and trucks company limited,89430.0,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אחר,לא,2023-05-16,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-05,,37167.91,1.0,48605.195,18065.53514,2.701%,0.050%
