מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
660,9973,התחייבות להשקעה,שקד פרטנרס 2 גי.פי. בעמ,ריק במקור,ריק במקור,שקד 2 קרן השקעה,666111711,פנימי,ILS,22/10/2023,107.604,107.604,80.934,80.934,0.7522,20/10/2030
660,9973,התחייבות להשקעה,Allianz Global Investors GMBH,ריק במקור,ריק במקור,ALLIANZ 3,666111786,פנימי,EUR,19/04/2024,71.736,279.153,35.964,139.952,0.5013,18/04/2031
660,9973,התחייבות להשקעה,ASF VIII Infrastructure GP Limited,ריק במקור,ריק במקור,ARDIAN,666109384,פנימי,USD,13/08/2021,43.489,144.166,20.658,68.48,0.475,11/08/2028
660,9973,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,ARES CLIMATE INFRASTRUCTURE PARNERS,666112982,פנימי,USD,28/01/2025,57.985,192.221,32.64,108.202,0.5629,27/01/2032
660,9973,התחייבות להשקעה,Mission Capital Co-investment GP II L.P.,ריק במקור,ריק במקור,AXIOM CI II,666109483,פנימי,USD,1/12/2021,26.854,89.021,12.114,40.158,0.4511,29/11/2028
660,9973,התחייבות להשקעה,Allianz,ריק במקור,ריק במקור,Allianz Asia קרן השקעה,666110382,פנימי,USD,17/06/2022,93.257,309.145,20.194,66.944,0.2165,15/06/2029
660,9973,התחייבות להשקעה,Allianz Private Debt Secondary Fund1 GP,ריק במקור,ריק במקור,Allianz Private Debt Secondary Fund,B271283,ISIN,EUR,30/10/2024,71.736,279.153,31.511,122.622,0.4393,29/10/2031
660,9973,התחייבות להשקעה,ASF Peace II Co-Invest GP LLP,ריק במקור,ריק במקור,Ardian - Project Peace II,666111513,פנימי,USD,10/08/2023,57.985,192.221,29.526,97.879,0.5092,8/08/2030
660,9973,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,Ares Senior Direct Lending Fund,666111505,פנימי,USD,30/08/2024,143.472,475.608,103.441,342.907,0.721,29/08/2031
660,9973,התחייבות להשקעה,Mission Capital GP 7 L.P,ריק במקור,ריק במקור,"Axiom Asia 7, L.P",B267813,ISIN,USD,10/01/2025,31.33,103.858,28.98,96.069,0.925,9/01/2032
660,9973,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,BRIDGEPOINT VII HERMON CO-INVESTMENT LP,666111927,פנימי,EUR,22/12/2023,13.427,52.25,4.432,17.246,0.3301,20/12/2030
660,9973,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,Bridgepoint Europe VIII,666110531,פנימי,EUR,22/01/2024,76.086,296.083,30.587,119.025,0.402,20/01/2031
660,9973,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III,666111265,פנימי,EUR,15/12/2023,57.389,223.322,37.523,146.017,0.6538,13/12/2030
660,9973,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III Coinves,666111968,פנימי,EUR,15/12/2023,14.347,55.831,10.556,41.077,0.7357,13/12/2030
660,9973,התחייבות להשקעה,Cheyne SVC General Partner S.a r.l.,ריק במקור,ריק במקור,Cheyne SV II קרן,666108949,פנימי,EUR,31/08/2021,21.521,83.746,4.304,16.749,0.2,29/08/2028
660,9973,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Credit Secondaries ? Opportunitie,666113220,פנימי,USD,11/04/2025,143.472,475.608,108.693,360.317,0.7576,9/04/2032
660,9973,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller GP LED IX,666112636,פנימי,USD,20/08/2024,4.476,14.837,3.862,12.803,0.8629,19/08/2031
660,9973,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Investment Partners IX,666111836,פנימי,USD,25/06/2024,53.708,178.042,40.784,135.198,0.7594,24/06/2031
660,9973,התחייבות להשקעה,Corbel DSOF GP LLC,ריק במקור,ריק במקור,Corbel קרן השקעה,666110598,פנימי,USD,29/07/2022,38.737,128.414,11.395,37.774,0.2942,27/07/2029
660,9973,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Dover Street XI Feeder Fund L.P,666112172,פנימי,USD,1/04/2024,67.135,222.553,39.61,131.306,0.59,31/03/2031
660,9973,התחייבות להשקעה,Firstime Ventures III General Partner L.,ריק במקור,ריק במקור,FIRST TIME VENTURES III,666109665,פנימי,USD,1/12/2021,6.266,20.772,0.627,2.077,0.1,29/11/2028
660,9973,התחייבות להשקעה,FAERING CAPITAL INTERNATIONAL GROWTH FUN,ריק במקור,ריק במקור,Faering קרן השקעה,666111257,פנימי,USD,7/05/2023,17.903,59.347,7.002,23.213,0.3911,5/05/2030
660,9973,התחייבות להשקעה,GIP Polaris Fund GP S.a.r.l,ריק במקור,ריק במקור,"GIP Polaris Fund, L.P",666113162,פנימי,GBP,26/03/2025,44.939,200.602,3.683,16.44,0.082,24/03/2032
660,9973,התחייבות להשקעה,Gatewood Capital GP II LLC,ריק במקור,ריק במקור,Gatewood II,666109285,פנימי,USD,27/07/2021,13.427,44.511,8.693,28.818,0.6474,25/07/2028
660,9973,התחייבות להשקעה,HarbourVest Partners LLC,ריק במקור,ריק במקור,HDL קרן השקעה,666109517,פנימי,USD,30/08/2021,57.389,190.243,14.667,48.622,0.2556,28/08/2028
660,9973,התחייבות להשקעה,harbourvest Direct lending 2 Associats L,ריק במקור,ריק במקור,HVDL 2,666111851,פנימי,USD,30/07/2024,69.419,230.123,55.072,182.562,0.7933,29/07/2031
660,9973,התחייבות להשקעה,ICG Strategic Equity III GP LP,ריק במקור,ריק במקור,ICG SS 3 קרן השקעה,666106547,פנימי,USD,9/01/2019,31.33,103.858,12.43,41.206,0.3968,7/01/2026
660,9973,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,KM 35th Street US Financing Limited Part,666112818,פנימי,USD,13/11/2024,71.736,237.804,53.939,178.807,0.7519,12/11/2031
660,9973,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,"KM ALBA US FINANCING, L.P",666112842,פנימי,USD,21/11/2024,43.041,142.682,22.888,75.874,0.5318,20/11/2031
660,9973,התחייבות להשקעה,Kelso GP XI L.P.,ריק במקור,ריק במקור,Kelso XI,666111380,פנימי,USD,23/07/2023,44.757,148.368,22.893,75.89,0.5115,21/07/2030
660,9973,התחייבות להשקעה,LOOL 2 Ventures GP LTD,ריק במקור,ריק במקור,Lool Ventures III,666109434,פנימי,USD,8/03/2022,17.903,59.347,4.904,16.258,0.2739,6/03/2029
660,9973,התחייבות להשקעה,MIF II GP L.P.,ריק במקור,ריק במקור,MANULIFE,666109681,פנימי,USD,26/11/2021,43.489,144.166,4.894,16.224,0.1125,24/11/2028
660,9973,התחייבות להשקעה,Meron II GP L.P,ריק במקור,ריק במקור,Meron ERI VAEGV,666109772,פנימי,USD,28/12/2021,6.714,22.255,0.982,3.255,0.1462,26/12/2028
660,9973,התחייבות להשקעה,*Monarch Alternative Capital LP,ריק במקור,ריק במקור,Monarch VI,666111240,פנימי,USD,23/03/2023,107.604,356.706,17.217,57.073,0.16,21/03/2030
660,9973,התחייבות להשקעה,OEP IX General Partner L.P,ריק במקור,ריק במקור,"One Equity Partners IX, L.P.",666112628,פנימי,USD,14/10/2024,72.967,241.885,51.302,170.065,0.7031,13/10/2031
660,9973,התחייבות להשקעה,OEP VIII General Partner L.P.,ריק במקור,ריק במקור,One Equity Partners VIII,666110259,פנימי,USD,27/04/2022,67.135,222.553,8.152,27.023,0.1214,25/04/2029
660,9973,התחייבות להשקעה,Pantheon PGIF IV GP (Lux) S.a.r.l,ריק במקור,ריק במקור,PGIF IV Feeder קרן השקעה,666110267,פנימי,USD,25/04/2022,108.754,360.52,33.085,109.677,0.3042,23/04/2029
660,9973,התחייבות להשקעה,פונטיפקס 6  גי.פי ש.מ,ריק במקור,ריק במקור,PONTIFAX VI,666107842,פנימי,USD,1/01/2021,13.427,44.511,4.162,13.798,0.31,31/12/2027
660,9973,התחייבות להשקעה,PGSF VII GP S.? r.l.,ריק במקור,ריק במקור,Pantheon Global Secondary VII Feeder (Lu,666111364,פנימי,USD,18/06/2023,58.184,192.879,27.348,90.66,0.47,16/06/2030
660,9973,התחייבות להשקעה,Penfund Capital Fund VII Co-Invest L.P,ריק במקור,ריק במקור,Penfund Capital Fund VII Co-Invest L.P,666112727,פנימי,USD,10/10/2024,7.353,24.375,3.842,12.737,0.5225,9/10/2031
660,9973,התחייבות להשקעה,Penfund Capital Partners VII Inc,ריק במקור,ריק במקור,Penfund קרן השקעה,666110234,פנימי,USD,27/04/2022,73.529,243.749,48.876,162.023,0.6647,25/04/2029
660,9973,התחייבות להשקעה,Providence Equity GP IX(Lux) S.?r.l.,ריק במקור,ריק במקור,Providence IX,666112305,פנימי,USD,27/06/2024,35.805,118.695,14.263,47.281,0.3983,26/06/2031
660,9973,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital  Secondaries IV,666109988,פנימי,EUR,28/02/2022,36.701,142.816,5.254,20.445,0.1432,26/02/2029
660,9973,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital Private Equity Global,666112909,פנימי,USD,30/12/2024,35.805,118.695,26.675,88.428,0.745,29/12/2031
660,9973,התחייבות להשקעה,Presidio Management Group XII L.P.,ריק במקור,ריק במקור,"Viola Credit ALF III (2), L.P",666112552,פנימי,USD,6/08/2024,35.868,118.902,16.141,53.506,0.45,5/08/2031
660,9973,התחייבות להשקעה,Bow Advisers II Sarl,ריק במקור,ריק במקור,קרו חוב ERROWJ,666111026,פנימי,EUR,27/02/2023,107.604,418.729,25.019,97.36,0.2325,25/02/2030
163,12157,התחייבות להשקעה,ארבל פאנד 2 גי פי שותפות מוגבלת,ריק במקור,ריק במקור,ARBEL 2,666109525,פנימי,ILS,3/09/2021,1610.493,1610.493,616.667,616.667,0.3829,1/09/2028
163,12157,התחייבות להשקעה,פימי 7 2020 בעמ,ריק במקור,ריק במקור,FIMI VII,666107891,פנימי,USD,3/06/2021,345.066,1143.892,144.928,480.435,0.42,1/06/2028
163,12157,התחייבות להשקעה,Fortissimo Capital Fund VI GP L.P,ריק במקור,ריק במקור,FORTISSIMO FUND 6,66611195,פנימי,USD,25/10/2023,414.079,1372.671,233.954,775.559,0.565,23/10/2030
163,12157,התחייבות להשקעה,Klirmark Fund IV (G.P) L.P,ריק במקור,ריק במקור,Klirmark Opportunity Fund IV,666111315,פנימי,ILS,16/04/2023,4026.232,4026.232,2254.69,2254.69,0.56,14/04/2030
163,12157,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה גי.פי ש.מ,ריק במקור,ריק במקור,NOY 4,666109400,פנימי,ILS,16/08/2021,1720.577,1720.577,472.882,472.882,0.2748,14/08/2028
163,12157,התחייבות להשקעה,רד דוט III שותף כללי ש.מ.,ריק במקור,ריק במקור,RED DOT III,666113014,פנימי,USD,15/01/2025,138.026,457.557,102.588,340.079,0.7432,14/01/2032
163,12157,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One Annex Fund L.P.,666112198,פנימי,USD,2/04/2024,89.717,297.412,85.108,282.135,0.9486,1/04/2031
163,12157,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One IV,666109582,פנימי,USD,21/03/2022,186.335,617.702,102.385,339.408,0.5495,19/03/2029
163,12157,התחייבות להשקעה,נוי 5 להשקעה בתשתיות ואנרגיה שותפות מוג,ריק במקור,ריק במקור,נוי 5,666112693,פנימי,ILS,7/11/2024,2809.824,2809.824,2573.547,2573.547,0.9159,6/11/2031
163,12157,התחייבות להשקעה,קוגיטו קפיטל פאנד 2 שותף כללי בעמ,ריק במקור,ריק במקור,קוגיטו 2,666109715,פנימי,ILS,6/02/2022,1481.653,1481.653,304.779,304.779,0.2057,4/02/2029
163,12157,התחייבות להשקעה,שקד פרטנרס 2 גי.פי. בעמ,ריק במקור,ריק במקור,שקד 2 קרן השקעה,666111711,פנימי,ILS,22/10/2023,1207.869,1207.869,908.501,908.501,0.7522,20/10/2030
163,12157,התחייבות להשקעה,Allianz Global Investors GMBH,ריק במקור,ריק במקור,ALLIANZ 3,666111786,פנימי,EUR,19/04/2024,805.246,3133.536,403.707,1570.985,0.5013,18/04/2031
163,12157,התחייבות להשקעה,ASF VIII Infrastructure GP Limited,ריק במקור,ריק במקור,ARDIAN,666109384,פנימי,USD,13/08/2021,561.965,1862.913,266.94,884.905,0.475,11/08/2028
163,12157,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,ARES CLIMATE INFRASTRUCTURE PARNERS,666112982,פנימי,USD,28/01/2025,749.286,2483.884,421.777,1398.191,0.5629,27/01/2032
163,12157,התחייבות להשקעה,Mission Capital Co-investment GP II L.P.,ריק במקור,ריק במקור,AXIOM CI II,666109483,פנימי,USD,1/12/2021,414.079,1372.671,186.791,619.213,0.4511,29/11/2028
163,12157,התחייבות להשקעה,Allianz,ריק במקור,ריק במקור,Allianz Asia קרן השקעה,666110382,פנימי,USD,17/06/2022,1046.82,3470.209,226.685,751.461,0.2165,15/06/2029
163,12157,התחייבות להשקעה,Allianz Private Debt Secondary Fund1 GP,ריק במקור,ריק במקור,Allianz Private Debt Secondary Fund,B271283,ISIN,EUR,30/10/2024,805.246,3133.536,353.718,1376.456,0.4393,29/10/2031
163,12157,התחייבות להשקעה,ASF Peace II Co-Invest GP LLP,ריק במקור,ריק במקור,Ardian - Project Peace II,666111513,פנימי,USD,10/08/2023,749.286,2483.884,381.535,1264.788,0.5092,8/08/2030
163,12157,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,Ares Senior Direct Lending Fund,666111505,פנימי,USD,30/08/2024,1610.493,5338.783,1161.143,3849.188,0.721,29/08/2031
163,12157,התחייבות להשקעה,Mission Capital GP 7 L.P,ריק במקור,ריק במקור,"Axiom Asia 7, L.P",B267813,ISIN,USD,10/01/2025,483.092,1601.449,446.86,1481.34,0.925,9/01/2032
163,12157,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,BRIDGEPOINT VII HERMON CO-INVESTMENT LP,666111927,פנימי,EUR,22/12/2023,207.039,805.673,68.338,265.931,0.3301,20/12/2030
163,12157,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,Bridgepoint Europe VIII,666110531,פנימי,EUR,22/01/2024,1173.223,4565.479,471.633,1835.313,0.402,20/01/2031
163,12157,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III,666111265,פנימי,EUR,15/12/2023,644.197,2506.828,421.203,1639.071,0.6538,13/12/2030
163,12157,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III Coinves,666111968,פנימי,EUR,15/12/2023,161.049,626.707,118.492,461.1,0.7357,13/12/2030
163,12157,התחייבות להשקעה,Cheyne SVC General Partner S.a r.l.,ריק במקור,ריק במקור,Cheyne SV II קרן,666108949,פנימי,EUR,31/08/2021,241.574,940.061,48.315,188.012,0.2,29/08/2028
163,12157,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Credit Secondaries ? Opportunitie,666113220,פנימי,USD,11/04/2025,1610.493,5338.783,1220.097,4044.62,0.7576,9/04/2032
163,12157,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller GP LED IX,666112636,פנימי,USD,20/08/2024,69.013,228.778,59.553,197.417,0.8629,19/08/2031
163,12157,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Investment Partners IX,666111836,פנימי,USD,25/06/2024,828.157,2745.341,628.871,2084.707,0.7594,24/06/2031
163,12157,התחייבות להשקעה,Corbel DSOF GP LLC,ריק במקור,ריק במקור,Corbel קרן השקעה,666110598,פנימי,USD,29/07/2022,434.833,1441.471,127.908,424.015,0.2942,27/07/2029
163,12157,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Dover Street XI Feeder Fund L.P,666112172,פנימי,USD,1/04/2024,1035.197,3431.676,610.766,2024.689,0.59,31/03/2031
163,12157,התחייבות להשקעה,Firstime Ventures III General Partner L.,ריק במקור,ריק במקור,FIRST TIME VENTURES III,666109665,פנימי,USD,1/12/2021,96.618,320.29,9.662,32.029,0.1,29/11/2028
163,12157,התחייבות להשקעה,FAERING CAPITAL INTERNATIONAL GROWTH FUN,ריק במקור,ריק במקור,Faering קרן השקעה,666111257,פנימי,USD,7/05/2023,276.052,915.114,107.975,357.937,0.3911,5/05/2030
163,12157,התחייבות להשקעה,GIP Polaris Fund GP S.a.r.l,ריק במקור,ריק במקור,"GIP Polaris Fund, L.P",666113162,פנימי,GBP,26/03/2025,580.697,2592.173,47.591,212.443,0.082,24/03/2032
163,12157,התחייבות להשקעה,Gatewood Capital GP II LLC,ריק במקור,ריק במקור,Gatewood II,666109285,פנימי,USD,27/07/2021,207.039,686.335,134.046,444.361,0.6474,25/07/2028
163,12157,התחייבות להשקעה,HarbourVest Partners LLC,ריק במקור,ריק במקור,HDL קרן השקעה,666109517,פנימי,USD,30/08/2021,644.197,2135.513,164.642,545.789,0.2556,28/08/2028
163,12157,התחייבות להשקעה,harbourvest Direct lending 2 Associats L,ריק במקור,ריק במקור,HVDL 2,666111851,פנימי,USD,30/07/2024,779.237,2583.17,618.188,2049.292,0.7933,29/07/2031
163,12157,התחייבות להשקעה,ICG Strategic Equity III GP LP,ריק במקור,ריק במקור,ICG SS 3 קרן השקעה,666106547,פנימי,USD,9/01/2019,483.092,1601.449,191.669,635.382,0.3968,7/01/2026
163,12157,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,KM 35th Street US Financing Limited Part,666112818,פנימי,USD,13/11/2024,805.246,2669.392,605.471,2007.136,0.7519,12/11/2031
163,12157,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,"KM ALBA US FINANCING, L.P",666112842,פנימי,USD,21/11/2024,483.148,1601.635,256.923,851.698,0.5318,20/11/2031
163,12157,התחייבות להשקעה,Kelso GP XI L.P.,ריק במקור,ריק במקור,Kelso XI,666111380,פנימי,USD,23/07/2023,690.131,2287.784,352.999,1170.192,0.5115,21/07/2030
163,12157,התחייבות להשקעה,LOOL 2 Ventures GP LTD,ריק במקור,ריק במקור,Lool Ventures III,666109434,פנימי,USD,8/03/2022,276.052,915.114,75.624,250.693,0.2739,6/03/2029
163,12157,התחייבות להשקעה,MIF II GP L.P.,ריק במקור,ריק במקור,MANULIFE,666109681,פנימי,USD,26/11/2021,561.965,1862.913,63.242,209.646,0.1125,24/11/2028
163,12157,התחייבות להשקעה,Meron II GP L.P,ריק במקור,ריק במקור,Meron ERI VAEGV,666109772,פנימי,USD,28/12/2021,103.52,343.168,15.139,50.184,0.1462,26/12/2028
163,12157,התחייבות להשקעה,*Monarch Alternative Capital LP,ריק במקור,ריק במקור,Monarch VI,666111240,פנימי,USD,23/03/2023,1207.869,4004.087,193.259,640.654,0.16,21/03/2030
163,12157,התחייבות להשקעה,OEP IX General Partner L.P,ריק במקור,ריק במקור,"One Equity Partners IX, L.P.",666112628,פנימי,USD,14/10/2024,1125.121,3729.775,791.051,2622.335,0.7031,13/10/2031
163,12157,התחייבות להשקעה,OEP VIII General Partner L.P.,ריק במקור,ריק במקור,One Equity Partners VIII,666110259,פנימי,USD,27/04/2022,1035.197,3431.676,125.695,416.678,0.1214,25/04/2029
163,12157,התחייבות להשקעה,Pantheon PGIF IV GP (Lux) S.a.r.l,ריק במקור,ריק במקור,PGIF IV Feeder קרן השקעה,666110267,פנימי,USD,25/04/2022,1405.322,4658.643,427.526,1417.25,0.3042,23/04/2029
163,12157,התחייבות להשקעה,פונטיפקס 6  גי.פי ש.מ,ריק במקור,ריק במקור,PONTIFAX VI,666107842,פנימי,USD,1/01/2021,207.039,686.335,64.182,212.764,0.31,31/12/2027
163,12157,התחייבות להשקעה,PGSF VII GP S.? r.l.,ריק במקור,ריק במקור,Pantheon Global Secondary VII Feeder (Lu,666111364,פנימי,USD,18/06/2023,897.17,2974.12,421.701,1397.94,0.47,16/06/2030
163,12157,התחייבות להשקעה,Penfund Capital Fund VII Co-Invest L.P,ריק במקור,ריק במקור,Penfund Capital Fund VII Co-Invest L.P,666112727,פנימי,USD,10/10/2024,82.538,273.613,43.13,142.975,0.5225,9/10/2031
163,12157,התחייבות להשקעה,Penfund Capital Partners VII Inc,ריק במקור,ריק במקור,Penfund קרן השקעה,666110234,פנימי,USD,27/04/2022,825.377,2736.126,548.638,1818.735,0.6647,25/04/2029
163,12157,התחייבות להשקעה,Providence Equity GP IX(Lux) S.?r.l.,ריק במקור,ריק במקור,Providence IX,666112305,פנימי,USD,27/06/2024,552.105,1830.227,219.924,729.05,0.3983,26/06/2031
163,12157,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital  Secondaries IV,666109988,פנימי,EUR,28/02/2022,565.907,2202.172,81.013,315.255,0.1432,26/02/2029
163,12157,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital Private Equity Global,666112909,פנימי,USD,30/12/2024,552.105,1830.227,411.318,1363.519,0.745,29/12/2031
163,12157,התחייבות להשקעה,Presidio Management Group XII L.P.,ריק במקור,ריק במקור,"Viola Credit ALF III (2), L.P",666112552,פנימי,USD,6/08/2024,402.623,1334.696,181.18,600.613,0.45,5/08/2031
163,12157,התחייבות להשקעה,Bow Advisers II Sarl,ריק במקור,ריק במקור,קרו חוב ERROWJ,666111026,פנימי,EUR,27/02/2023,1207.869,4700.303,280.846,1092.884,0.2325,25/02/2030
660,12158,התחייבות להשקעה,ארבל פאנד 2 גי פי שותפות מוגבלת,ריק במקור,ריק במקור,ARBEL 2,666109525,פנימי,ILS,3/09/2021,69.372,69.372,26.563,26.563,0.3829,1/09/2028
660,12158,התחייבות להשקעה,פימי 7 2020 בעמ,ריק במקור,ריק במקור,FIMI VII,666107891,פנימי,USD,3/06/2021,27.506,91.183,11.553,38.297,0.42,1/06/2028
660,12158,התחייבות להשקעה,Fortissimo Capital Fund VI GP L.P,ריק במקור,ריק במקור,FORTISSIMO FUND 6,66611195,פנימי,USD,25/10/2023,33.008,109.42,18.649,61.822,0.565,23/10/2030
660,12158,התחייבות להשקעה,Klirmark Fund IV (G.P) L.P,ריק במקור,ריק במקור,Klirmark Opportunity Fund IV,666111315,פנימי,ILS,16/04/2023,173.43,173.43,97.121,97.121,0.56,14/04/2030
660,12158,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה גי.פי ש.מ,ריק במקור,ריק במקור,NOY 4,666109400,פנימי,ILS,16/08/2021,124.145,124.145,34.12,34.12,0.2748,14/08/2028
660,12158,התחייבות להשקעה,רד דוט III שותף כללי ש.מ.,ריק במקור,ריק במקור,RED DOT III,666113014,פנימי,USD,15/01/2025,11.003,36.473,8.178,27.109,0.7432,14/01/2032
660,12158,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One Annex Fund L.P.,666112198,פנימי,USD,2/04/2024,7.152,23.708,6.784,22.49,0.9486,1/04/2031
660,12158,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One IV,666109582,פנימי,USD,21/03/2022,14.853,49.239,8.161,27.055,0.5495,19/03/2029
660,12158,התחייבות להשקעה,נוי 5 להשקעה בתשתיות ואנרגיה שותפות מוג,ריק במקור,ריק במקור,נוי 5,666112693,פנימי,ILS,7/11/2024,202.737,202.737,185.689,185.689,0.9159,6/11/2031
660,12158,התחייבות להשקעה,קוגיטו קפיטל פאנד 2 שותף כללי בעמ,ריק במקור,ריק במקור,קוגיטו 2,666109715,פנימי,ILS,6/02/2022,63.822,63.822,13.128,13.128,0.2057,4/02/2029
660,12158,התחייבות להשקעה,שקד פרטנרס 2 גי.פי. בעמ,ריק במקור,ריק במקור,שקד 2 קרן השקעה,666111711,פנימי,ILS,22/10/2023,52.029,52.029,39.134,39.134,0.7522,20/10/2030
660,12158,התחייבות להשקעה,Allianz Global Investors GMBH,ריק במקור,ריק במקור,ALLIANZ 3,666111786,פנימי,EUR,19/04/2024,34.686,134.977,17.39,67.67,0.5013,18/04/2031
660,12158,התחייבות להשקעה,ASF VIII Infrastructure GP Limited,ריק במקור,ריק במקור,ARDIAN,666109384,פנימי,USD,13/08/2021,40.547,134.415,19.26,63.848,0.475,11/08/2028
660,12158,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,ARES CLIMATE INFRASTRUCTURE PARNERS,666112982,פנימי,USD,28/01/2025,54.063,179.22,30.432,100.884,0.5629,27/01/2032
660,12158,התחייבות להשקעה,Mission Capital Co-investment GP II L.P.,ריק במקור,ריק במקור,AXIOM CI II,666109483,פנימי,USD,1/12/2021,33.008,109.42,14.89,49.36,0.4511,29/11/2028
660,12158,התחייבות להשקעה,Allianz,ריק במקור,ריק במקור,Allianz Asia קרן השקעה,666110382,פנימי,USD,17/06/2022,45.092,149.479,9.764,32.369,0.2165,15/06/2029
660,12158,התחייבות להשקעה,Allianz Private Debt Secondary Fund1 GP,ריק במקור,ריק במקור,Allianz Private Debt Secondary Fund,B271283,ISIN,EUR,30/10/2024,34.686,134.977,15.236,59.291,0.4393,29/10/2031
660,12158,התחייבות להשקעה,ASF Peace II Co-Invest GP LLP,ריק במקור,ריק במקור,Ardian - Project Peace II,666111513,פנימי,USD,10/08/2023,54.063,179.22,27.529,91.258,0.5092,8/08/2030
660,12158,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,Ares Senior Direct Lending Fund,666111505,פנימי,USD,30/08/2024,69.372,229.968,50.016,165.803,0.721,29/08/2031
660,12158,התחייבות להשקעה,Mission Capital GP 7 L.P,ריק במקור,ריק במקור,"Axiom Asia 7, L.P",B267813,ISIN,USD,10/01/2025,38.509,127.657,35.621,118.083,0.925,9/01/2032
660,12158,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,BRIDGEPOINT VII HERMON CO-INVESTMENT LP,666111927,פנימי,EUR,22/12/2023,16.504,64.223,5.447,21.198,0.3301,20/12/2030
660,12158,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,Bridgepoint Europe VIII,666110531,פנימי,EUR,22/01/2024,93.521,363.929,37.595,146.299,0.402,20/01/2031
660,12158,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III,666111265,פנימי,EUR,15/12/2023,27.749,107.981,18.143,70.603,0.6538,13/12/2030
660,12158,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III Coinves,666111968,פנימי,EUR,15/12/2023,6.937,26.995,5.104,19.862,0.7357,13/12/2030
